name,precision-at-0.1
DecisionTreeClassifier-max_depth1,0.132851483643575
DecisionTreeClassifier-max_depth10,0.132851483643575
DecisionTreeClassifier-max_depth100,0.132851483643575
DecisionTreeClassifier-max_depth5,0.132851483643575
