,precision,recall
0,0.2260118512650997,1.0
1,0.22615417454412393,0.9997304037204287
2,0.22701428691679612,0.9997304037204287
3,0.22701776135050544,0.9997304037204287
4,0.22704556064931386,0.9997304037204287
5,0.22705251153784337,0.9997304037204287
6,0.2270664145917688,0.9997304037204287
7,0.22707510486512966,0.9997304037204287
8,0.22707858116072932,0.9997304037204287
9,0.22708901068618145,0.9997304037204287
10,0.227099441169716,0.9997304037204287
11,0.22710291821049086,0.9997304037204287
12,0.2272647182747922,0.9997304037204287
13,0.22726645931328238,0.9997304037204287
14,0.2272943195574557,0.9997304037204287
15,0.2273012856858268,0.9997304037204287
16,0.22730825224120757,0.9997304037204287
17,0.227397113269303,0.9997304037204287
18,0.2274145451479122,0.9997304037204287
19,0.22742849257518724,0.9997304037204287
20,0.22743895426840954,0.9997304037204287
21,0.22744592926528204,0.9997304037204287
22,0.22759705385913764,0.9996967041854823
23,0.22761800994414094,0.9996967041854823
24,0.22763198281154082,0.9996967041854823
25,0.22766692248656945,0.9996967041854823
26,0.2281326422320316,0.9996967041854823
27,0.22819581839720612,0.9996967041854823
28,0.2282190558256909,0.9996293051155895
29,0.22822256759044116,0.9996293051155895
30,0.22823310353317738,0.9996293051155895
31,0.22823485961821077,0.9996293051155895
32,0.22824890927138558,0.9996293051155895
33,0.22846338100849528,0.9996293051155895
34,0.2284809785329708,0.9996293051155895
35,0.2285461129516912,0.9996293051155895
36,0.2285813362102181,0.9996293051155895
37,0.22858485913322238,0.9996293051155895
38,0.22876820088845015,0.9996293051155895
39,0.22879643341972108,0.9996293051155895
40,0.22882820334799042,0.9996293051155895
41,0.22883173388465455,0.9996293051155895
42,0.22883526453026398,0.9996293051155895
43,0.22885291939266758,0.9996293051155895
44,0.22888693397536808,0.9995619060456966
45,0.22889399925916779,0.9995619060456966
46,0.2288820978222284,0.9994945069758038
47,0.22889269617830463,0.9994945069758038
48,0.22899166151945646,0.9994945069758038
49,0.22899873374718183,0.9994945069758038
50,0.22900227002486218,0.9994945069758038
51,0.2290199530516432,0.9994945069758038
52,0.22941067256664552,0.9993597088360181
53,0.22965050994726285,0.9993597088360181
54,0.22965584536274083,0.9993597088360181
55,0.22984789990232105,0.9991575116263396
56,0.22986393766717061,0.9991575116263396
57,0.22987106628108017,0.9991575116263396
58,0.22992454498220255,0.9991575116263396
59,0.22994772681443795,0.9991575116263396
60,0.22995486062636697,0.9991575116263396
61,0.22996199488094315,0.9991575116263396
62,0.22996912957820764,0.9991575116263396
63,0.2299762647182017,0.9991575116263396
64,0.22997983245423517,0.9991575116263396
65,0.2299834003009665,0.9991575116263396
66,0.22999767279497324,0.9991575116263396
67,0.2300048097062976,0.9991575116263396
68,0.23001194706055764,0.9991575116263396
69,0.23004764047733586,0.9991575116263396
70,0.230094058483889,0.9991575116263396
71,0.23010120137832552,0.9991575116263396
72,0.230104772991851,0.9991575116263396
73,0.23010834471625483,0.9991575116263396
74,0.23024415245550275,0.9991575116263396
75,0.23026739878377434,0.9991575116263396
76,0.23030194747185992,0.9990901125564468
77,0.2303091037622255,0.9990901125564468
78,0.23033415428123033,0.9990901125564468
79,0.2303377333716621,0.9990901125564468
80,0.23038069113430262,0.9990901125564468
81,0.23039859493149514,0.9990901125564468
82,0.23042008316169899,0.9990901125564468
83,0.2304254558455488,0.9990901125564468
84,0.23048636377771559,0.9990901125564468
85,0.23050786838340487,0.9990901125564468
86,0.23057178192792638,0.9989553144166611
87,0.23056579704733904,0.9989216148817146
88,0.230576558075858,0.9989216148817146
89,0.23061781799226658,0.9989216148817146
90,0.23065011866319107,0.9989216148817146
91,0.23065729781886377,0.9989216148817146
92,0.23069320030196666,0.9989216148817146
93,0.23070038213982738,0.9989216148817146
94,0.23074348255918045,0.9989216148817146
95,0.23075785294461096,0.9989216148817146
96,0.2307650388085729,0.9989216148817146
97,0.23077941187919934,0.9989216148817146
98,0.23078300542661612,0.9989216148817146
99,0.23167948477458888,0.9989216148817146
100,0.23168853906940026,0.9989216148817146
101,0.23169216098548504,0.9989216148817146
102,0.23169940515738707,0.9989216148817146
103,0.23170302741321494,0.9989216148817146
104,0.23171027226465093,0.9989216148817146
105,0.2317175175691627,0.9989216148817146
106,0.23176462309514687,0.9989216148817146
107,0.23186251887080248,0.9989216148817146
108,0.23186614622851823,0.9989216148817146
109,0.23189516917660866,0.9989216148817146
110,0.23188655324077698,0.9985172204623576
111,0.23191377785430836,0.9985172204623576
112,0.23192103883092385,0.9985172204623576
113,0.23192466948973442,0.9985172204623576
114,0.23192830026222067,0.9985172204623576
115,0.23195735053507543,0.9985172204623576
116,0.23199254566951946,0.9984498213924647
117,0.2320070789253189,0.9984498213924647
118,0.23204342003242406,0.9984498213924647
119,0.2320470547693079,0.9984498213924647
120,0.23298680464904142,0.9984498213924647
121,0.23305644704549744,0.9984498213924647
122,0.23306378024605898,0.9984498213924647
123,0.2330656136183067,0.9984498213924647
124,0.2330729473957473,0.9984498213924647
125,0.23308394892733236,0.9984498213924647
126,0.23310595510656879,0.9984498213924647
127,0.23310962320710626,0.9984498213924647
128,0.23311329142308632,0.9984498213924647
129,0.23312062820139584,0.9984498213924647
130,0.23312429676373622,0.9984498213924647
131,0.23312796544154096,0.9984498213924647
132,0.23313897216779586,0.9984498213924647
133,0.23314631056272084,0.9984498213924647
134,0.2333372711163615,0.9984498213924647
135,0.23337403016816982,0.9984498213924647
136,0.2335856196783349,0.9984498213924647
137,0.2337385706509305,0.9984498213924647
138,0.23374594684149488,0.9984498213924647
139,0.23395618454928843,0.9983150232526791
